Date,Scheme Name,ISIN,NAV
2015-10-19,HSBC Large Cap Fund - Regular Growth,INF336L01016,147.5213
2015-10-19,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,54.8512
2015-10-19,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.75
2015-10-19,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.4919
2015-10-19,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.5971
2015-10-19,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,165.0784
2015-10-19,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,62.94
2015-10-19,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,90.2955
2015-10-20,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.41
2015-10-20,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,23.5002
2015-10-20,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.6
2015-10-20,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,156.624
2015-10-20,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.54
2015-10-20,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,338.67
2015-10-20,HSBC Large Cap Fund - Regular Growth,INF336L01016,147.7674
2015-10-20,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,54.7783
2015-10-20,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.789
2015-10-20,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.5726
2015-10-20,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.658
2015-10-20,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,165.3231
2015-10-20,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,63.17
2015-10-20,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,90.6057
2015-10-21,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.41
2015-10-21,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,23.4655
2015-10-21,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.55
2015-10-21,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,156.229
2015-10-21,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.54
2015-10-21,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,337.684
2015-10-21,HSBC Large Cap Fund - Regular Growth,INF336L01016,147.4378
2015-10-21,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,54.6887
2015-10-21,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.688
2015-10-21,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.5013
2015-10-21,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.6016
2015-10-21,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,164.9663
2015-10-21,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,62.98
2015-10-21,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,90.4128
2015-10-23,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.42
2015-10-23,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,23.5401
2015-10-23,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.58
2015-10-23,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,156.295
2015-10-23,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.58
2015-10-23,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,338.974
2015-10-23,HSBC Large Cap Fund - Regular Growth,INF336L01016,147.9791
2015-10-23,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,55.0207
2015-10-23,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.691
2015-10-23,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.5246
2015-10-23,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.6056
2015-10-23,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,165.2887
2015-10-23,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,63.1
2015-10-23,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,90.5625
2015-10-26,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.33
2015-10-26,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,23.4276
2015-10-26,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.47
2015-10-26,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,155.699
2015-10-26,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.47
2015-10-26,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,337.503
2015-10-26,HSBC Large Cap Fund - Regular Growth,INF336L01016,147.1192
2015-10-26,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,54.7532
2015-10-26,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.564
2015-10-26,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.4307
2015-10-26,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.507
2015-10-26,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,164.5066
2015-10-26,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,62.99
2015-10-26,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,90.0765
2015-10-27,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.35
2015-10-27,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,23.4073
2015-10-27,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.48
2015-10-27,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,155.969
2015-10-27,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.47
2015-10-27,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,336.966
2015-10-27,HSBC Large Cap Fund - Regular Growth,INF336L01016,147.1153
2015-10-27,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,54.5941
2015-10-27,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.499
2015-10-27,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.4563
2015-10-27,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.5523
2015-10-27,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,164.4713
2015-10-27,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,63.01
2015-10-27,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,90.1658
2015-10-28,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.28
2015-10-28,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,23.2129
2015-10-28,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.32
2015-10-28,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,154.706
2015-10-28,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.33
2015-10-28,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,333.771
2015-10-28,HSBC Large Cap Fund - Regular Growth,INF336L01016,146.0135
2015-10-28,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,54.2114
2015-10-28,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.329
2015-10-28,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.2219
2015-10-28,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.4091
2015-10-28,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,163.1188
2015-10-28,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,62.39
2015-10-28,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,89.3966
2015-10-29,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.15
2015-10-29,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.9919
2015-10-29,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.21
2015-10-29,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,153.256
2015-10-29,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.14
2015-10-29,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,330.538
2015-10-29,HSBC Large Cap Fund - Regular Growth,INF336L01016,145.2296
2015-10-29,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,53.8048
2015-10-29,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.202
2015-10-29,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.1231
2015-10-29,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.3331
2015-10-29,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,161.9442
2015-10-29,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,62.04
2015-10-29,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,88.8518
2015-10-30,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.03
2015-10-30,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.9544
2015-10-30,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.17
2015-10-30,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,152.579
2015-10-30,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,25.04
2015-10-30,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,328.367
2015-10-30,HSBC Large Cap Fund - Regular Growth,INF336L01016,144.626
2015-10-30,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,53.4484
2015-10-30,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.172
2015-10-30,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.0967
2015-10-30,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.2598
2015-10-30,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,161.5677
2015-10-30,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.75
2015-10-30,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,88.5965
2015-11-02,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.96
2015-11-02,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.8959
2015-11-02,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.15
2015-11-02,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,153.091
2015-11-02,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.91
2015-11-02,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,328.504
2015-11-02,HSBC Large Cap Fund - Regular Growth,INF336L01016,144.7103
2015-11-02,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,53.3594
2015-11-02,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.16
2015-11-02,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.1067
2015-11-02,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.2484
2015-11-02,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,161.5896
2015-11-02,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.7
2015-11-02,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,88.4884
2015-11-03,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,19.01
2015-11-03,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.9149
2015-11-03,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.19
2015-11-03,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,153.582
2015-11-03,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.98
2015-11-03,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,328.79
2015-11-03,HSBC Large Cap Fund - Regular Growth,INF336L01016,144.7294
2015-11-03,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,53.3944
2015-11-03,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.234
2015-11-03,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.0831
2015-11-03,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.3598
2015-11-03,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,161.8521
2015-11-03,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.88
2015-11-03,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,88.5588
2015-11-04,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.98
2015-11-04,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.8817
2015-11-04,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,17.13
2015-11-04,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,153.712
2015-11-04,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.92
2015-11-04,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,328.756
2015-11-04,HSBC Large Cap Fund - Regular Growth,INF336L01016,144.5897
2015-11-04,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,53.2741
2015-11-04,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,20.157
2015-11-04,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,20.0445
2015-11-04,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.3526
2015-11-04,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,161.8104
2015-11-04,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.88
2015-11-04,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,88.2727
2015-11-05,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.75
2015-11-05,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.6243
2015-11-05,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.92
2015-11-05,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,152.195
2015-11-05,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.66
2015-11-05,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,324.905
2015-11-05,HSBC Large Cap Fund - Regular Growth,INF336L01016,142.9796
2015-11-05,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,52.7915
2015-11-05,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.918
2015-11-05,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.8448
2015-11-05,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.0029
2015-11-05,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,160.4102
2015-11-05,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.12
2015-11-05,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,87.3178
2015-11-06,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.76
2015-11-06,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.707
2015-11-06,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.95
2015-11-06,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,152.346
2015-11-06,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.6
2015-11-06,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,325.877
2015-11-06,HSBC Large Cap Fund - Regular Growth,INF336L01016,142.9165
2015-11-06,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,52.7976
2015-11-06,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.911
2015-11-06,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.6796
2015-11-06,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.0656
2015-11-06,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,160.3728
2015-11-06,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.17
2015-11-06,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,87.508
2015-11-09,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.76
2015-11-09,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.5777
2015-11-09,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.92
2015-11-09,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,152.587
2015-11-09,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.54
2015-11-09,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,327.036
2015-11-09,HSBC Large Cap Fund - Regular Growth,INF336L01016,142.7139
2015-11-09,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,52.5746
2015-11-09,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.878
2015-11-09,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.6554
2015-11-09,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,28.031
2015-11-09,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,160.2461
2015-11-09,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,61.15
2015-11-09,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,87.5896
2015-11-10,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.54
2015-11-10,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.2147
2015-11-10,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.65
2015-11-10,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,150.48
2015-11-10,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.21
2015-11-10,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,322.419
2015-11-10,HSBC Large Cap Fund - Regular Growth,INF336L01016,140.4844
2015-11-10,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,51.8091
2015-11-10,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.528
2015-11-10,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.3991
2015-11-10,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,27.64
2015-11-10,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,158.006
2015-11-10,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,60.32
2015-11-10,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,86.5044
2015-11-13,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.55
2015-11-13,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.1981
2015-11-13,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.7
2015-11-13,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,150.909
2015-11-13,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.13
2015-11-13,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,323.367
2015-11-13,HSBC Large Cap Fund - Regular Growth,INF336L01016,140.4045
2015-11-13,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,51.6633
2015-11-13,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.513
2015-11-13,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.3446
2015-11-13,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,27.7133
2015-11-13,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,157.6865
2015-11-13,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,60.53
2015-11-13,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,86.4591
2015-11-16,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.62
2015-11-16,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.2708
2015-11-16,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.74
2015-11-16,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,151.159
2015-11-16,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.13
2015-11-16,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,325.376
2015-11-16,HSBC Large Cap Fund - Regular Growth,INF336L01016,140.8369
2015-11-16,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,51.9037
2015-11-16,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.576
2015-11-16,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.3571
2015-11-16,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,27.7582
2015-11-16,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,158.1935
2015-11-16,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,60.61
2015-11-16,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,86.6153
2015-11-17,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,18.66
2015-11-17,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,22.2346
2015-11-17,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,16.72
2015-11-17,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,150.908
2015-11-17,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,24.21
2015-11-17,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,325.161
2015-11-17,HSBC Large Cap Fund - Regular Growth,INF336L01016,141.434
2015-11-17,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,52.0591
2015-11-17,L&T India Large Cap Fund - Regular Plan - Growth,INF677K01155,19.618
2015-11-17,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,19.4042
2015-11-17,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,27.8268
2015-11-17,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,158.6542
2015-11-17,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,60.58
2015-11-17,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,86.572
